18,73,48
94,78,74
39,33,56
54,77,55
51,25,25
46,23,10
93,63,86
6,47,7
20,85,35
51,96,18
0,67,2
85,57,22
85,1,99
45,29,12
73,13,11
23,69,39
74,56,97
89,27,70
57,48,1
35,60,95
27,42,10
20,44,33
27,76,88
17,38,68
6,86,6
5,39,58
6,7,1
65,3,67
56,88,17
86,56,98
27,37,44
78,19,3
8,80,15
82,2,48
4,7,52
57,98,73
86,89,56
43,51,90
17,52,20
2,85,66
15,99,62
27,78,89
75,12,62
35,14,91
39,42,80
88,28,48
54,40,68
18,98,7
29,9,12
82,33,25
28,98,60
5,24,34
42,4,73
28,84,70
16,63,97
12,81,67
14,10,62
23,96,0
66,53,34
63,21,27
17,51,15
35,16,80
30,55,73
8,67,61
3,4,7
92,87,5
2,62,65
16,29,21
42,22,8
93,0,8
21,99,72
27,81,57
37,13,93
71,45,52
33,85,4
58,59,4
46,15,85
60,57,80
5,71,61
51,83,88
24,3,96
18,62,42
1,30,41
12,49,96
54,54,27
4,9,10
89,22,87
20,39,4
75,44,83
20,39,35
60,94,57
43,69,64
31,49,40
23,29,30
15,35,2
90,73,73
59,37,11
2,99,25
59,52,57
66,95,95
72,96,23
76,22,10
14,60,49
91,48,90
90,32,26
87,91,22
86,53,28
70,29,66
54,20,51
78,69,4
22,47,84
64,42,17
10,24,45
98,29,3
0,62,35
33,93,29
11,55,100
54,72,12
95,40,85
59,13,60
62,68,28
24,26,10
57,2,82
85,84,0
0,65,57
72,90,70
66,28,72
56,45,21
66,0,10
78,81,84
87,71,43
82,18,30
94,91,3
45,91,35
42,77,92
15,44,18
64,0,47
39,25,12
12,24,11
79,24,98
24,83,89
4,17,36
83,47,3
55,97,18
81,31,6
42,52,36
19,9,61
2,16,100
38,52,51
71,43,43
11,49,64
6,6,8
75,21,29
22,26,37
4,10,87
82,0,83
1,6,9
37,31,74
56,97,94
73,25,66
33,3,71
53,27,32
96,40,7
31,35,5
17,73,0
64,84,68
12,58,48
84,99,57
16,92,32
73,82,17
87,27,48
64,42,20
38,88,51
56,59,69
25,22,55
45,5,31
21,22,66
9,53,13
7,100,44
90,50,55
44,45,22
4,68,69
95,97,79
66,36,5
68,28,3
21,49,60
28,85,46
10,13,26
33,30,46
53,75,10
72,57,66
73,61,31
16,77,73
4,37,83
80,3,1
92,18,64
26,65,43
33,39,93
45,94,87
60,17,57
33,84,97
1,78,78
65,22,67
88,22,7
11,14,78
57,94,84
0,73,7
33,21,58
0,67,30
86,17,16
67,6,8
74,1,90
32,0,28
66,57,85
35,25,34
25,24,91
92,61,10
71,68,64
71,86,41
9,14,25
44,67,15
94,11,48
19,69,97
66,23,71
27,93,6
89,60,65
14,82,40
71,63,34
86,37,13
69,43,72
37,38,44
16,60,67
84,40,25
13,75,43
40,59,90
6,47,45
92,78,27
4,27,67
22,97,74
40,4,5
18,63,69
13,100,39
93,60,74
64,99,9
41,9,74
63,89,67
86,79,95
20,60,18
3,20,0
15,42,25
92,84,91
63,51,85
43,84,16
60,81,53
100,62,62
55,50,50
98,49,95
20,37,73
28,36,49
78,86,89
21,98,21
7,84,65
75,98,98
60,74,9
6,40,11
43,5,95
1,77,34
25,50,24
75,82,25
70,52,28
39,39,96
23,61,58
62,55,54
11,99,38
54,78,93
43,44,57
18,43,89
75,94,72
36,83,60
26,9,98
18,45,9
44,50,71
62,83,36
35,41,80
32,70,4
84,18,3
54,33,7
7,49,15
85,60,77
86,39,80
48,3,35
81,17,97
90,59,5
28,11,35
52,63,93
44,44,17
7,31,62
32,90,66
72,80,74
24,7,11
7,59,66
80,87,36
31,85,71
47,63,38
10,27,63
14,24,44
70,33,82
26,68,21
9,79,8
21,60,69
13,37,58
31,97,47
88,5,35
31,26,57
95,10,30
90,39,61
23,42,99
91,84,17
37,0,52
23,72,21
15,64,41
63,28,15
78,7,77
11,4,29
8,18,46
61,34,81
65,96,10
58,84,25
74,38,56
92,3,78
48,11,84
95,89,83
69,14,36
36,12,93
75,57,43
11,22,88
100,14,90
39,80,78
41,82,79
77,15,86
99,22,36
68,17,87
3,73,30
33,62,84
39,68,27
72,18,63
2,38,17
50,40,70
50,9,8
70,23,75
98,67,26
40,75,60
77,60,13
6,3,73
95,13,28
66,1,18
19,100,10
4,86,8
38,95,14
66,81,65
48,28,89
28,33,12
23,18,47
37,11,98
30,99,77
45,14,25
46,92,18
87,30,39
73,10,60
33,20,17
89,77,18
34,65,54
19,23,39
57,83,19
61,79,22
66,41,27
88,25,89
46,91,78
3,14,99
36,97,28
19,7,60
24,100,39
79,35,76
81,40,99
3,98,19
90,83,51
71,33,7
61,40,7
28,65,53
39,17,35
100,60,9
23,46,26
17,59,53
72,30,100
6,30,23
48,64,14
53,25,8
87,58,38
24,51,2
45,0,3
47,67,85
24,84,40
70,98,62
11,52,25
58,24,92
0,21,62
95,28,27
9,81,22
45,2,71
98,73,100
54,60,28
96,11,14
61,57,69
17,98,36
33,21,7
56,9,74
10,78,77
95,66,89
31,44,65
48,16,12
76,0,47
8,9,30
60,41,48
41,5,62
16,32,84
6,55,33
79,24,94
47,89,58
81,95,17
15,3,84
43,80,64
26,17,72
60,66,31
52,37,47
84,88,81
13,87,50
47,37,87
88,22,55
43,5,62
67,20,19
52,4,20
61,49,44
28,34,82
1,24,20
85,85,0
0,17,43
46,44,41
19,43,84
89,52,68
56,41,2
68,14,88
62,58,87
38,74,25
52,69,94
83,8,98
12,10,56
10,31,46
28,59,76
87,85,66
37,45,93
81,17,34
81,55,7
72,17,46
79,15,6
13,68,1
29,91,4
40,76,89
80,43,54
17,41,95
18,13,12
35,29,27
50,9,54
75,10,50
95,12,51
95,42,70
16,62,1
32,84,6
76,95,68
74,47,24
66,73,99
0,11,9
27,1,33
26,90,80
55,4,52
46,73,0
68,23,63
82,91,41
54,97,80
96,97,4
59,25,53
36,74,71
32,53,3
80,6,96
80,37,19
28,6,27
47,59,63
33,68,72
74,90,5
18,21,30
91,81,98
7,59,49
90,3,55
51,26,41
0,28,40
62,30,32
36,37,62
46,97,57
53,71,8
29,78,35
58,92,10
30,90,87
49,36,85
92,5,86
22,77,9
39,19,12
75,60,90
88,95,41
86,20,77
24,51,61
75,55,44
2,3,13
20,57,51
84,13,44
49,81,60
5,73,59
46,61,77
83,64,52
65,56,26
83,80,48
64,45,83
97,22,35
44,76,80
95,94,33
24,63,97
37,61,61
24,58,15
46,62,45
90,38,82
93,66,10
57,36,66
25,6,20
20,69,61
7,35,22
39,87,6
100,78,36
42,88,27
47,50,37
52,60,84
100,59,39
34,4,78
67,15,10
16,10,43
39,98,14
24,27,92
84,30,75
43,76,5
43,14,32
23,38,33
67,25,100
44,90,50
80,54,95
16,48,82
87,8,26
21,74,19
53,91,91
88,94,23
96,40,74
87,35,68
7,94,82
16,77,65
96,67,34
65,60,7
12,48,11
15,62,42
50,62,48
40,87,46
100,16,7
27,31,11
13,12,34
84,9,55
13,7,8
54,26,62
12,98,61
26,78,18
1,12,60
86,34,32
16,49,90
54,0,14
15,53,37
9,8,46
82,29,66
39,96,39
7,9,12
92,80,44
52,89,15
9,50,80
31,29,11
37,37,42
59,21,12
49,54,96
72,78,53
55,93,27
85,66,51
25,7,60
58,18,35
52,15,67
64,79,32
84,7,12
19,51,8
59,73,3
59,15,1
11,31,50
77,55,93
50,21,47
21,55,63
11,95,95
4,65,1
76,55,30
52,4,25
51,67,64
11,22,62
78,12,28
1,8,40
48,7,8
60,93,94
81,37,53
7,65,72
19,39,47
49,33,3
2,37,98
59,59,78
3,41,93
7,77,15
15,35,30
54,98,37
50,85,0
43,99,17
98,65,85
70,37,56
98,16,67
69,8,11
76,29,26
44,29,22
43,12,94
16,46,72
20,86,51
66,5,2
87,82,45
28,69,23
63,26,20
86,16,62
42,61,0
27,94,23
27,53,7
2,100,64
25,37,74
29,94,31
92,59,97
10,61,95
37,39,0
48,30,38
89,64,75
50,16,52
99,58,76
7,37,36
2,37,39
97,67,84
18,45,76
50,70,0
45,36,12
14,66,86
13,34,88
30,62,97
1,81,14
51,36,60
66,39,76
98,14,100
38,28,91
73,74,13
36,39,72
24,25,64
13,50,8
74,59,8
2,43,74
2,57,15
38,55,96
48,52,85
32,90,76
91,73,98
37,6,86
61,23,1
57,22,83
37,84,31
69,50,89
65,85,38
63,59,86
38,76,21
21,52,11
83,25,46
69,74,44
39,2,69
96,52,79
34,73,45
89,0,33
43,31,74
34,42,5
63,67,89
61,48,97
50,71,91
74,71,10
63,84,73
24,29,29
99,46,92
100,50,80
23,38,85
100,90,2
91,91,88
32,64,50
4,24,74
29,96,20
85,24,37
82,49,65
64,80,47
10,6,8
28,32,61
31,86,49
68,22,8
5,51,9
50,34,78
36,87,77
26,89,98
37,85,66
28,15,74
19,56,87
50,98,60
60,92,47
76,22,9
86,49,85
27,52,54
6,38,10
7,66,91
76,1,44
66,18,90
4,0,14
100,1,13
36,64,68
81,42,23
5,22,85
68,63,46
83,61,58
19,40,29
93,40,40
15,43,72
41,94,96
97,39,14
34,21,89
75,6,71
58,89,29
52,15,96
73,87,98
89,34,96
99,29,72
75,11,57
34,81,14
45,35,65
13,36,82
15,93,46
7,20,66
70,15,30
21,95,76
63,32,59
21,38,90
24,96,42
97,1,57
80,23,57
34,82,93
48,17,6
63,65,33
54,82,72
46,46,35
54,1,76
56,28,57
68,52,66
86,10,55
81,72,92
32,6,3
67,55,90
16,54,10
6,100,86
78,15,90
14,97,8
99,55,74
37,45,25
75,79,1
82,53,79
52,99,33
1,51,66
4,100,7
100,15,86
41,47,88
26,80,88
82,86,91
78,14,28
86,88,96
15,36,39
95,27,9
79,90,90
33,5,30
4,26,32
40,34,27
75,49,97
43,99,51
51,83,80
92,86,61
10,26,7
61,77,79
50,88,21
50,27,18
61,87,44
15,89,13
99,65,13
70,40,96
82,50,17
47,36,25
9,48,15
88,86,99
30,52,2
2,29,53
97,42,37
8,37,89
79,81,63
5,50,31
73,81,24
85,20,24
24,49,89
28,98,38
42,12,57
23,80,54
80,16,8
98,96,92
82,30,66
1,70,25
9,33,46
40,26,79
13,11,88
70,24,55
89,26,76
46,68,38
22,39,6
30,70,41
14,100,8
80,55,99
87,30,95
85,76,66
95,89,19
82,33,48
48,65,83
98,70,23
22,92,29
70,28,36
31,12,8
52,67,43
86,65,26
77,11,91
10,41,12
22,56,26
2,27,24
61,34,81
69,99,16
38,0,83
88,57,30
14,39,6
80,83,24
42,51,44
20,97,70
10,71,73
61,100,62
71,31,31
30,69,6
75,22,87
98,74,23
8,39,0
57,54,62
60,59,6
19,28,70
36,56,14
34,9,30
35,4,24
24,29,63
67,100,77
52,84,12
91,11,97
49,68,35
2,1,19
21,27,67
11,8,62
10,22,17
52,0,43
10,91,76
7,12,77
7,18,63
67,40,39
76,63,25
75,99,31
72,61,75
71,40,46
76,0,39
99,37,2
70,46,62
7,79,83
66,25,64
53,42,84
10,36,71
59,13,45
18,90,60
16,17,42
69,29,75
9,40,70
3,2,39
8,31,45
58,10,64
61,8,82
25,81,4
14,44,73
25,25,61
44,3,74
0,25,88
39,6,39
2,95,93
7,4,3
5,37,42
61,17,15
9,85,24
82,48,45
70,24,54
16,91,90
12,58,63
28,54,21
67,49,21
2,68,85
3,52,13
87,39,95
17,48,51
62,39,1
6,55,93
24,54,69
24,30,22
25,51,19
89,20,14
100,37,1
43,57,26
42,29,2
45,31,100
94,86,1
25,30,49
8,76,58
6,23,42
55,83,48
73,58,41
13,98,92
15,73,37
61,25,62
31,40,11
75,35,24
91,7,88
37,6,20
12,28,0
52,38,73
95,71,23
71,27,30
60,70,55
77,7,86
55,21,1
48,8,74
44,28,11
75,7,58
78,74,45
2,9,60
84,9,36
93,47,89
32,97,49
38,21,22
61,89,92
76,58,39
31,3,68
61,24,36
28,15,3
93,67,25
73,50,87
23,80,78
97,10,79
96,13,28
3,17,88
34,81,11
1,85,93
1,16,65
51,52,53
53,39,68
42,84,60
20,41,10
65,7,77
87,100,71
45,60,10
36,88,29
80,39,94
4,15,59
26,50,25
7,80,78
80,29,62
53,73,65
74,49,32
36,9,74
8,94,21
59,64,51
87,13,13
29,57,91
40,23,63
70,70,16
60,99,99
60,23,81
34,4,31
58,73,92
99,95,16
100,79,25
18,69,44
6,75,68
57,33,73
50,24,55
68,61,78
34,23,49
40,70,28
81,74,30
70,29,19
64,66,36
93,7,14
74,96,46
7,83,5
59,91,43
49,30,65
61,8,2
19,51,94
25,89,77
63,62,51
28,21,90
56,51,67
7,100,61
82,69,30
2,22,86
88,66,93
78,88,30
47,40,51
1,62,75
32,41,41
57,94,82
80,75,82
22,91,1
58,72,25
45,67,48
65,26,50
73,68,86
43,30,17
93,5,40
73,65,74
3,53,53
17,29,23
4,64,31
15,25,10
85,59,44
16,22,89
67,96,61
14,76,65
62,6,42
31,36,48
32,43,94
32,40,46
72,52,43
63,18,65
58,10,95
36,48,4
31,67,83
55,27,80
7,73,35
92,39,36
40,31,3
23,77,94
37,75,50
25,5,42
4,47,29
22,28,62
21,43,62
33,66,94
32,32,7
21,94,60
33,36,5
74,2,89
39,68,50
13,79,62
4,66,20
79,87,96
9,91,36
73,24,57
50,99,33
23,31,47
27,3,36
33,84,36
2,6,35
39,32,59
86,78,83
88,84,17
59,76,72
54,91,60
2,36,16
76,40,85
99,61,27
44,30,88
71,12,72
83,96,45
22,2,85
31,58,94
13,8,74
11,42,56
89,40,40
76,97,71
73,39,20
19,98,39
59,95,7
10,35,7
55,54,78
91,5,39
16,84,34
60,0,25
85,11,73
3,60,93
22,93,92
26,3,44
100,49,96
96,89,68
24,69,14
55,80,62
65,58,27
31,41,9
95,3,78
76,8,52
40,79,36
98,19,18
56,25,68
80,64,38
66,79,11
42,43,61
63,34,72
87,20,61
10,7,30
42,21,67
47,40,81
59,48,57
11,72,90
72,30,85
83,91,63
27,23,26
53,1,52
31,70,77
40,63,29
58,48,80
12,95,7
78,58,0
61,59,83
54,10,21
70,76,89
29,6,38
4,66,49
60,87,48
85,73,61
47,82,43
40,53,81
55,22,48
35,27,98
55,72,91
82,80,43
49,11,68
21,52,70
96,54,27
50,98,94
51,69,96
82,74,15
44,24,69
45,94,48
87,40,35
11,99,77
25,20,70
60,40,97
4,96,42
6,8,58
45,85,58
66,29,16
77,82,82
14,28,27
43,4,23
2,11,15
21,88,64
36,32,55
64,83,62
77,33,43
65,62,43
55,17,87
19,27,88
17,46,29
98,86,79
26,46,10
58,18,53
26,11,82
96,13,30
37,88,92
73,39,38
69,16,30
43,29,72
87,61,51
28,60,15
95,94,49
41,25,44
64,47,40
25,92,49
1,25,62
97,18,26
21,26,98
80,18,21
10,85,75
100,4,87
40,83,23
82,62,17
59,34,69
69,79,5
42,48,7
75,18,41
50,80,0
58,79,8
34,36,36
38,57,58
59,45,24
42,22,5
45,94,13
31,47,85
63,39,41
97,52,8
71,95,63
47,27,89
40,6,16
47,1,47
24,80,73
8,55,36
88,91,94
12,98,63
5,38,58
91,69,93
53,74,59
47,66,87
46,100,93
33,81,84
40,7,43
41,30,13
54,25,19
2,28,25
21,40,19
2,91,79
37,70,0
75,39,34
52,28,1
22,39,32
44,4,88
48,44,18
1,68,50
26,87,16
7,6,9
15,94,27
57,59,30
7,41,95
48,39,76
21,29,55
90,75,99
8,52,48
54,37,81
35,28,77
43,87,46
35,4,49
30,61,3
52,42,23
19,87,24
62,36,50
100,87,11
9,93,88
90,26,99
22,8,26
89,83,14
10,79,71
34,85,0
44,5,57
54,29,97
25,47,65
30,99,66
59,21,72
50,10,20
21,85,88
71,99,10
36,40,29
61,47,82
95,28,94
3,17,46
31,79,31
11,29,27
46,57,25
26,48,63
16,9,75
33,72,11
99,95,100
33,79,100
6,68,91
26,25,49
0,47,22
73,61,20
90,5,38
23,31,64
61,13,80
82,64,95
74,10,48
93,85,65
6,0,36
26,40,59
9,12,14
66,4,60
77,58,49
98,2,10
42,19,47
73,26,4
98,5,98
94,93,9
68,67,89
68,82,71
13,29,6
98,45,10
67,75,66
18,31,35
21,46,3
6,97,60
42,65,56
16,61,18
76,75,63
55,76,3
66,0,63
70,0,66
37,76,22
14,51,1
16,41,12
81,30,1
35,37,51
96,31,23
51,75,88
40,82,69
95,88,26
2,90,38
9,20,25
63,71,5
27,60,24
6,63,47
57,88,91
66,68,6
51,14,82
51,76,21
99,88,7
97,84,38
60,74,9
56,3,87
56,54,74
95,22,62
12,95,94
42,6,38
74,48,40
80,72,0
52,40,81
53,4,32
56,54,77
23,75,16
73,44,40
2,30,70
44,99,56
35,18,52
32,15,21
16,59,7
10,32,46
69,32,26
72,2,90
47,34,28
34,74,92
41,48,14
97,67,31
21,82,79
28,22,28
33,60,83
92,29,1
8,28,84
59,95,77
90,20,69
32,5,16
78,17,87
68,19,67
35,88,23
45,86,79
23,71,55
84,32,78
27,27,41
68,55,50
49,13,34
9,84,49
79,63,1
95,76,53
90,36,77
58,64,93
72,92,71
36,55,46
90,26,31
38,58,94
93,72,49
32,82,47
95,56,80
32,61,74
56,100,85
61,65,29
51,76,82
25,4,55
94,12,41
29,26,95
2,56,50
59,37,41
83,53,65
78,22,34
94,16,68
44,70,99
19,57,86
5,76,22
61,44,22
33,21,11
90,20,96
90,12,30
89,49,62
85,63,64
30,69,61
64,9,28
23,86,17
13,67,70
96,37,73
79,42,27
26,91,32
44,23,62
38,68,96
74,86,11
84,50,15
30,14,12
74,26,89
11,51,21
6,58,29
72,93,84
89,78,0
89,44,63
77,95,28
34,90,70
53,8,95
48,78,12
88,8,72
63,43,62
90,15,60
13,67,100
20,74,17
72,44,52
73,61,94
19,0,98
56,39,25
30,1,54
53,9,10
56,32,57
3,5,82
31,66,76
91,47,35
3,7,83
16,25,25
0,9,43
44,14,30
17,55,78
5,92,9
13,75,17
4,57,11
67,46,6
48,12,30
7,53,89
84,9,77
19,52,98
12,93,22
12,23,89
67,63,19
34,9,31
92,60,42
56,31,54
50,85,60
98,51,60
64,8,75
73,80,11
76,31,89
90,46,83
50,59,83
8,37,99
15,78,67
84,80,49
46,76,54
8,82,26
74,90,19
7,61,82
18,98,34
37,53,37
34,7,31
28,68,63
22,38,56
85,58,68
59,48,90
34,95,57
87,39,97
84,5,28
90,52,21
15,74,38
21,16,44
28,89,9
87,14,65
70,72,1
80,44,15
53,7,65
16,50,49
84,81,74
76,91,38
88,41,45
93,12,84
15,3,86
69,27,85
86,61,22
59,33,18
65,11,28
77,51,43
67,6,82
6,65,81
24,48,76
90,76,66
2,25,74
25,46,64
20,24,1
47,37,46
58,37,81
55,14,79
60,80,28
66,16,99
28,32,42
10,11,86
51,55,27
10,48,62
62,64,54
30,100,92
75,31,25
2,18,38
54,25,38
58,54,68
99,7,59
7,77,19
61,18,28
28,63,99
13,5,33
59,59,83
99,68,34
49,6,57
73,20,53
88,26,37
66,52,95
82,67,21
0,53,92
81,57,66
71,27,85
91,12,65
85,69,69
91,6,25
25,5,80
93,49,19
22,71,37
28,94,70
53,71,37
32,81,2
24,64,0
3,94,56
65,10,7
81,47,35
97,28,13
49,7,45
34,16,46
14,53,90
34,16,26
94,22,86
22,93,20
28,50,100
45,41,61
75,94,35
14,82,11
9,98,94
52,44,44
100,48,60
76,81,51
75,64,29
76,62,66
82,76,14
60,68,95
71,99,62
36,27,92
96,75,48
84,37,22
0,52,35
8,51,54
40,91,75
6,27,90
11,28,100
53,76,21
49,4,96
37,96,75
32,12,88
30,62,14
89,53,30
1,3,4
85,1,4
49,80,45
49,41,100
0,62,32
62,100,20
92,89,39
99,99,4
14,84,4
79,26,6
46,100,21
4,68,26
24,5,82
71,35,51
76,56,44
2,96,47
95,99,12
59,44,57
39,48,80
0,46,68
98,75,87
69,1,44
64,39,91
58,39,20
39,26,84
89,17,80
19,10,74
58,52,56
42,100,64
87,8,74
59,61,17
48,89,50
67,70,93
38,87,0
18,30,47
55,64,7
59,83,100
6,52,81
83,85,55
73,74,62
89,10,42
86,81,34
18,35,69
98,11,62
6,61,26
48,44,38
6,65,0
14,93,34
88,16,85
11,28,77
7,40,76
80,74,3
82,42,27
83,30,74
5,28,26
79,63,79
2,16,22
86,30,41
75,73,45
55,15,59
88,99,17
65,25,73
65,73,18
58,52,32
16,40,37
41,69,43
74,20,2
63,61,19
84,2,36
38,91,65
4,31,53
89,50,20
21,37,74
54,66,85
46,56,97
61,29,79
54,47,37
42,87,36
49,54,92
85,59,37
43,55,60
15,69,10
26,19,24
47,94,1
22,63,89
29,2,89
12,71,47
94,98,83
55,87,21
78,46,81
41,48,80
92,58,84
41,83,81
50,27,41
23,48,87
24,4,15
54,13,13
56,62,70
32,10,14
72,75,79
94,33,18
7,40,32
71,98,25
72,26,76
46,58,9
54,4,26
8,56,43
11,63,68
5,25,67
33,19,53
46,37,66
9,43,32
39,34,96
27,17,3
58,17,69
75,59,80
52,2,73
15,56,18
11,95,14
25,24,41
18,86,24
94,47,1
0,7,81
17,69,57
79,63,96
57,50,8
98,16,9
58,22,28
39,30,20
14,39,50
68,93,37
33,10,28
38,0,64
69,52,67
47,46,54
51,58,4
64,73,24
49,16,8
24,12,23
80,60,34
99,41,98
20,98,44
40,58,76
56,47,16
93,63,72
88,100,88
25,6,62
80,37,49
10,97,20
14,5,59
79,94,26
66,58,25
48,69,32
86,16,85
100,47,18
65,49,54
40,87,24
16,22,66
15,13,65
49,15,6
63,37,25
84,12,100
52,6,54
9,55,57
56,54,71
19,72,7
54,65,63
18,55,90
82,100,74
91,97,39
96,79,96
37,79,94
63,8,90
95,64,53
88,79,8
92,56,75
43,27,58
49,93,84
33,75,84
38,82,98
25,50,79
12,71,38
60,83,43
90,20,34
85,67,13
9,20,48
89,62,41
11,37,93
40,28,17
40,14,31
8,18,97
36,69,67
90,74,98
82,39,73
95,15,38
69,52,71
54,80,14
56,82,97
90,70,63
8,73,19
77,43,84
84,99,61
92,4,57
48,73,22
71,87,64
5,17,23
81,76,95
2,70,99
96,92,43
84,39,30
96,58,29
76,54,18
4,25,21
77,90,23
21,32,58
93,76,56
46,3,40
77,99,46
36,35,71
67,72,79
54,50,27
76,79,24
58,14,51
33,47,35
55,17,38
85,50,26
88,76,5
62,16,4
69,92,79
83,18,33
89,44,40
48,72,29
89,79,43
84,23,10
83,69,89
98,2,78
87,15,65
36,8,66
35,83,80
17,88,75
35,29,15
30,32,89
70,69,35
74,82,13
64,82,26
29,59,41
26,28,48
79,25,95
97,40,72
12,23,18
86,89,6
2,96,86
34,72,18
79,8,100
71,77,6
56,41,63
98,36,4
80,42,10
19,97,50
21,17,3
67,4,33
9,36,48
29,46,46
70,25,43
37,61,0
100,56,32
84,86,34
62,2,34
10,97,74
13,41,84
42,63,63
96,1,41
85,64,56
5,25,100
98,3,76
17,91,11
27,19,23
47,88,78
19,75,51
28,79,24
9,23,41
59,72,12
7,34,30
93,44,52
57,42,81
97,11,58
87,76,42
85,42,6
6,98,65
36,21,96
78,21,66
39,39,93
25,35,50
86,80,75
80,85,56
74,23,1
70,97,71
98,59,62
97,98,100
65,39,79
49,9,33
93,18,75
25,45,4
16,92,2
40,49,62
95,84,75
14,79,51
75,2,77
66,22,74
76,8,82
35,56,91
66,84,44
73,12,17
87,53,20
50,53,64
61,78,93
86,100,33
94,91,15
96,24,83
39,80,61
62,40,54
7,26,44
17,16,16
21,90,36
3,80,97
45,98,58
89,48,21
59,42,12
7,40,34
20,15,66
18,42,21
93,26,20
95,15,58
69,36,8
91,41,17
98,35,18
21,94,90
95,33,39
4,35,48
23,81,93
26,89,9
88,25,86
71,37,51
60,82,90
6,65,97
5,59,14
80,92,92
13,26,21
28,20,90
100,15,74
74,62,64
49,30,73
93,34,69
26,58,2
71,73,32
19,70,79
27,45,83
57,47,64
66,73,73
60,79,15
6,20,27
82,22,36
42,89,81
18,61,7
46,54,90
100,53,61
17,60,24
49,83,33
75,22,78
53,100,25
25,60,3
17,74,7
20,8,57
6,14,35
19,70,29
72,8,59
76,6,90
42,51,58
46,54,45
87,64,72
43,80,95
45,98,60
76,58,42
6,15,60
0,20,75
42,81,27
34,16,68
81,83,31
35,41,28
64,65,61
62,14,74
38,90,89
93,90,44
47,54,91
95,15,55
72,0,86
7,30,49
42,91,33
4,66,81
79,54,28
37,73,38
74,66,20
66,77,90
72,82,77
97,86,46
43,28,6
66,47,91
8,69,49
27,31,39
72,14,80
41,53,66
94,54,95
80,5,78
12,86,17
35,89,46
68,79,95
45,11,55
98,66,73
67,3,65
91,14,9
39,93,37
14,38,53
0,25,70
75,94,37
48,73,31
44,82,18
56,63,83
80,77,27
82,92,96
22,22,47
4,14,92
80,40,70
53,42,58
20,53,96
37,29,36
60,24,93
76,49,5
70,42,3
42,95,26
37,35,2
98,45,100
22,70,52
23,82,34
10,59,73
85,0,21
6,81,28
44,3,36
27,64,95
30,13,49
35,12,82
6,91,20
90,40,93
14,46,26
55,100,11
65,30,63
62,78,74
21,69,60
30,99,3
16,8,87
23,14,76
98,98,8
49,29,63
32,78,24
99,63,84
51,86,84
46,44,64
7,24,67
9,14,60
16,80,71
71,28,79
35,92,49
99,40,5
92,97,49
91,82,37
25,15,31
49,75,68
36,9,83
93,80,81
34,53,54
33,74,52
49,55,83
58,73,12
89,36,76
99,67,15
86,84,97
18,33,26
1,47,8
32,27,1
29,95,61
98,56,85
3,82,70
43,56,7
1,49,87
33,91,29
74,94,4
68,46,100
67,42,8
81,51,41
66,89,3
45,34,78
8,66,82
68,58,63
67,91,15
96,2,0
87,55,65
38,31,22
70,92,35
54,64,3
88,74,77
29,28,91
80,79,68
55,3,8
91,100,11
36,35,31
64,7,69
12,74,63
70,59,80
69,24,13
53,15,52
14,42,58
18,22,24
69,36,66
93,14,0
